2.2222 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
23.1956 	EXP 	feedback_text: autoDraw = False
23.1956 	EXP 	fix_text: text = '+'
23.1956 	EXP 	fix_text: autoDraw = True
23.5118 	EXP 	fix_text: autoDraw = False
23.5118 	EXP 	fix_text: autoDraw = False
23.5118 	EXP 	trial_text: text = 'blue'
23.8125 	EXP 	trial_text: autoDraw = True
24.9332 	DATA 	Keypress: g
24.9654 	EXP 	trial_text: autoDraw = False
24.9654 	EXP 	feedback_text: text = 'ошибка'
24.9654 	EXP 	feedback_text: autoDraw = True
25.9618 	EXP 	New trial (rep=0, index=4): {'word': 'yellow', 'color': 'yellow', 'corr_ans': 'y'}
25.9788 	EXP 	feedback_text: autoDraw = False
25.9788 	EXP 	fix_text: text = '+'
25.9788 	EXP 	fix_text: autoDraw = True
26.2797 	EXP 	fix_text: autoDraw = False
26.2797 	EXP 	trial_text: text = 'yellow'
26.5805 	EXP 	trial_text: autoDraw = True
27.1575 	DATA 	Keypress: g
27.1868 	EXP 	trial_text: autoDraw = False
27.1868 	EXP 	feedback_text: text = 'ошибка'
27.1868 	EXP 	feedback_text: autoDraw = True
27.6717 	DATA 	Keypress: g
28.1812 	EXP 	New trial (rep=0, index=5): {'word': 'yellow', 'color': 'green', 'corr_ans': 'g'}
28.1956 	EXP 	feedback_text: autoDraw = False
28.1956 	EXP 	fix_text: text = '+'
28.1956 	EXP 	fix_text: autoDraw = True
28.2190 	DATA 	Keypress: g
28.4358 	DATA 	Keypress: g
28.4959 	EXP 	fix_text: autoDraw = False
28.4959 	EXP 	trial_text: text = 'yellow'
28.6153 	DATA 	Keypress: g
28.7783 	EXP 	trial_text: autoDraw = True
29.0368 	DATA 	Keypress: g
29.0747 	EXP 	trial_text: autoDraw = False
29.0747 	EXP 	feedback_text: text = 'правильно'
29.0747 	EXP 	feedback_text: autoDraw = True
30.0621 	EXP 	New trial (rep=0, index=6): {'word': 'green', 'color': 'yellow', 'corr_ans': 'y'}
30.0776 	EXP 	feedback_text: autoDraw = False
30.0776 	EXP 	fix_text: text = '+'
30.0776 	EXP 	fix_text: autoDraw = True
30.3778 	EXP 	fix_text: autoDraw = False
30.3778 	EXP 	trial_text: text = 'green'
30.4808 	DATA 	Keypress: g
30.6611 	EXP 	trial_text: autoDraw = True
30.9114 	DATA 	Keypress: g
30.9158 	EXP 	trial_text: autoDraw = False
30.9158 	EXP 	feedback_text: text = 'ошибка'
30.9158 	EXP 	feedback_text: autoDraw = True
31.4489 	DATA 	Keypress: g
31.9119 	EXP 	New trial (rep=0, index=7): {'word': 'red', 'color': 'green', 'corr_ans': 'g'}
31.9275 	EXP 	feedback_text: autoDraw = False
31.9275 	EXP 	fix_text: text = '+'
31.9275 	EXP 	fix_text: autoDraw = True
32.2325 	EXP 	fix_text: autoDraw = False
32.2325 	EXP 	trial_text: text = 'red'
32.5285 	EXP 	trial_text: autoDraw = True
32.8205 	DATA 	Keypress: g
32.8547 	EXP 	trial_text: autoDraw = False
32.8547 	EXP 	feedback_text: text = 'правильно'
32.8547 	EXP 	feedback_text: autoDraw = True
33.8316 	DATA 	Keypress: g
33.8461 	EXP 	New trial (rep=0, index=8): {'word': 'yellow', 'color': 'red', 'corr_ans': 'r'}
33.8620 	EXP 	feedback_text: autoDraw = False
33.8620 	EXP 	fix_text: text = '+'
33.8620 	EXP 	fix_text: autoDraw = True
34.1643 	EXP 	fix_text: autoDraw = False
34.1643 	EXP 	trial_text: text = 'yellow'
34.1823 	DATA 	Keypress: g
34.4528 	DATA 	Keypress: g
34.4618 	EXP 	trial_text: autoDraw = True
34.6691 	DATA 	Keypress: g
34.7021 	EXP 	trial_text: autoDraw = False
34.7021 	EXP 	feedback_text: text = 'ошибка'
34.7021 	EXP 	feedback_text: autoDraw = True
35.1690 	DATA 	Keypress: g
35.4169 	DATA 	Keypress: g
35.6517 	DATA 	Keypress: g
35.6967 	EXP 	New trial (rep=0, index=9): {'word': 'blue', 'color': 'yellow', 'corr_ans': 'y'}
35.7118 	EXP 	feedback_text: autoDraw = False
35.7118 	EXP 	fix_text: text = '+'
35.7118 	EXP 	fix_text: autoDraw = True
36.0128 	EXP 	fix_text: autoDraw = False
36.0128 	EXP 	trial_text: text = 'blue'
36.0314 	DATA 	Keypress: g
36.2966 	EXP 	trial_text: autoDraw = True
36.3482 	DATA 	Keypress: g
36.3525 	EXP 	trial_text: autoDraw = False
36.3525 	EXP 	feedback_text: text = 'ошибка'
36.3525 	EXP 	feedback_text: autoDraw = True
36.6549 	DATA 	Keypress: g
36.9261 	DATA 	Keypress: g
37.3491 	EXP 	New trial (rep=0, index=10): {'word': 'green', 'color': 'blue', 'corr_ans': 'b'}
37.3628 	EXP 	feedback_text: autoDraw = False
37.3628 	EXP 	fix_text: text = '+'
37.3628 	EXP 	fix_text: autoDraw = True
37.5660 	DATA 	Keypress: g
37.6618 	EXP 	fix_text: autoDraw = False
37.6618 	EXP 	trial_text: text = 'green'
37.8979 	DATA 	Keypress: g
37.9439 	EXP 	trial_text: autoDraw = True
38.1965 	DATA 	Keypress: g
38.2008 	EXP 	trial_text: autoDraw = False
38.2008 	EXP 	feedback_text: text = 'ошибка'
38.2008 	EXP 	feedback_text: autoDraw = True
38.5767 	DATA 	Keypress: g
38.7995 	DATA 	Keypress: g
38.9833 	DATA 	Keypress: g
39.1964 	EXP 	New trial (rep=0, index=11): {'word': 'blue', 'color': 'blue', 'corr_ans': 'b'}
39.2119 	EXP 	feedback_text: autoDraw = False
39.2119 	EXP 	fix_text: text = '+'
39.2119 	EXP 	fix_text: autoDraw = True
39.5335 	EXP 	fix_text: autoDraw = False
39.5335 	EXP 	trial_text: text = 'blue'
39.8272 	EXP 	trial_text: autoDraw = True
40.2815 	DATA 	Keypress: g
40.2854 	EXP 	trial_text: autoDraw = False
40.2854 	EXP 	feedback_text: text = 'ошибка'
40.2854 	EXP 	feedback_text: autoDraw = True
40.8017 	DATA 	Keypress: g
40.9640 	DATA 	Keypress: g
41.1691 	DATA 	Keypress: g
41.2938 	EXP 	feedback_text: autoDraw = False
41.2938 	EXP 	thanks_text: autoDraw = True
41.3564 	DATA 	Keypress: g
41.5548 	DATA 	Keypress: g
42.2949 	EXP 	thanks_text: autoDraw = False
42.4308 	EXP 	window1: mouseVisible = True
